tax_id,annual_income,credit_score,payment_history,employment_length,debt_to_income_ratio,age,num_credit_cards,num_loan_accounts,total_credit_limit,credit_utilization_ratio,auto_loan_limit,loan_eligible,risk_score,risk_category,max_loan_term,interest_rate
509-14-5009,108892.28,735,48.0466,3.2,0.4656,49.27708075748304,1,3,66950.3,0.3554,147000,True,61.49031651515152,Moderate Risk,60,11.766452522727272
510-14-5010,119822.72,794,66.325,20.0,0.4613,48.225617933004685,1,5,39826.64,0.3566,92000,True,74.20847696969697,Low Risk,72,9.858728454545453
511-14-5011,97925.51,780,85.8697,14.0,0.5294,46.325185758161446,1,2,54732.07,0.3002,0,False,78.85662412878787,Low Risk,72,9.16150638068182
512-14-5012,72594.24,776,67.2713,8.7,0.4518,55.32824074592264,1,0,26662.08,0.1425,224000,True,77.26792909090909,Low Risk,72,9.399810636363636
513-14-5013,54651.75,755,83.8372,17.7,0.554,45.100506318833816,5,0,41784.75,0.4048,0,False,75.64114170454546,Low Risk,72,9.643828744318181
515-14-5015,166444.65,759,72.4364,19.7,0.3334,50.33696975612459,2,2,114897.41,0.2012,513000,True,79.68337090909091,Low Risk,72,9.037494363636362
516-14-5016,174978.5,795,69.1242,7.9,0.5795,36.19466123441104,5,1,133346.06,0.0394,0,False,78.13834,Low Risk,72,9.269249
517-14-5017,54966.22,765,81.2873,11.0,0.4817,53.13163178491716,1,3,37376.32,0.5693,93000,True,72.22012825757577,Low Risk,72,10.156980761363634
518-14-5018,35979.31,749,93.276,5.6,0.4096,54.8914018594742,4,0,22332.8,0.4473,97000,True,73.71006518939394,Low Risk,72,9.933490221590908
519-14-5019,151137.1,778,53.8189,10.8,0.4326,65.3416368021469,2,2,129673.23,0.0705,326000,True,76.98796181818182,Low Risk,72,9.441805727272728
520-14-5020,118673.95,761,52.2337,11.8,0.3827,43.30228158825709,1,1,91894.6,0.7714,0,False,70.27335155303031,Low Risk,72,10.448997267045453
521-14-5021,71820.79,752,69.4367,14.0,0.5476,42.15583163010158,2,2,28023.26,0.2561,0,False,72.86850928030303,Low Risk,72,10.059723607954545
524-14-5024,104997.22,775,69.03,13.8,0.4848,42.99099708981381,3,1,93967.32,0.1576,275000,True,78.56015689393939,Low Risk,72,9.20597646590909
525-14-5025,41892.29,756,83.89,10.9,0.4003,52.74216350927779,4,2,29510.9,0.4397,90000,True,75.14019390151516,Low Risk,72,9.718970914772726
526-14-5026,41132.35,716,49.3762,15.4,0.6283,49.44214037397285,4,1,21976.9,0.4243,0,False,63.394315189393936,Moderate Risk,60,11.48085272159091
527-14-5027,83285.3,739,73.8985,9.3,0.4916,43.26334652147753,1,3,52220.94,0.5095,123000,True,70.01728446969696,Low Risk,72,10.487407329545455
528-14-5028,42299.39,753,75.9054,10.5,0.474,48.87686766666959,2,2,35423.82,0.4417,91000,True,72.24382731060606,Low Risk,72,10.15342590340909
530-14-5030,37242.95,766,83.2448,12.7,0.4096,50.37925041271781,3,0,34933.32,0.2344,115000,True,79.36729503787879,Low Risk,72,9.084905744318181
531-14-5031,98364.72,723,67.1562,6.1,0.5933,48.37803324536898,1,0,40675.74,0.2531,0,False,69.11745181818182,Low Risk,72,10.622382227272727
532-14-5032,31002.07,742,44.6472,28.2,0.4234,56.28636759941105,3,2,19416.39,0.069,58000,True,69.3074656439394,Low Risk,72,10.593880153409092
533-14-5033,21356.15,745,48.0397,20.6,0.4088,63.09700075361086,1,1,17466.57,0.2778,49000,True,68.90596140151516,Low Risk,72,10.654105789772727
534-14-5034,30783.89,743,75.578,20.2,0.4014,41.44729686659844,2,0,29008.1,0.0992,83000,True,77.57617117424242,Low Risk,72,9.353574323863636
535-14-5035,164080.81,773,84.6278,5.5,0.4208,53.180848332500986,0,1,99718.34,0.1556,430000,True,78.65756,Low Risk,72,9.191365999999999
537-14-5037,84486.73,757,71.1323,22.6,0.5658,50.42347008648714,0,2,43464.51,0.2965,0,False,73.37655859848485,Low Risk,72,9.983516210227272
538-14-5038,48233.45,766,90.3924,8.0,0.4447,57.21260353875227,3,2,32556.91,0.1349,104000,True,77.72325253787878,Low Risk,72,9.331512119318184
539-14-5039,52154.76,719,53.1622,15.6,0.5085,47.30509211175769,3,0,45796.05,0.4605,0,False,67.23669136363637,Low Risk,72,10.904496295454546
540-14-5040,156678.56,784,71.5373,10.7,0.3588,49.20429023285794,0,1,118037.45,0.165,586000,True,82.07546,Very Low Risk,84,8.678681
541-14-5041,65420.28,754,99.2892,4.5,0.4814,60.72723921335578,3,1,27860.94,0.4741,156000,True,73.01259409090909,Low Risk,72,10.038110886363636
544-14-5044,181484.83,789,81.7583,13.1,0.3905,51.38789662203993,0,2,142211.01,0.3094,559000,True,81.51834181818182,Very Low Risk,84,8.762248727272727
545-14-5045,41610.55,706,41.1452,30.9,0.4261,50.641346224719456,2,1,33669.92,0.1258,95000,True,67.1496765530303,Low Risk,72,10.917548517045454
547-14-5047,169063.06,798,73.7321,17.5,0.4992,51.56127014752934,1,0,125540.14,0.364,521000,True,80.30932909090909,Very Low Risk,84,8.943600636363637
548-14-5048,104548.34,748,73.0135,15.5,0.349,39.09711749995593,3,0,75690.94,0.4806,403000,True,77.42697174242426,Low Risk,72,9.37595423863636
549-14-5049,135241.57,781,80.8099,8.6,0.5105,62.69933720399432,3,5,111607.27,0.0916,0,False,76.79757090909091,Low Risk,72,9.470364363636364
550-14-5050,143629.69,778,79.9723,8.8,0.468,38.94474092562447,0,2,107987.65,0.2087,310000,True,79.10564181818182,Low Risk,72,9.124153727272727
552-14-5052,30129.76,736,62.2895,9.8,0.4622,44.54824962338917,2,2,23057.73,0.0883,57000,True,71.44276121212121,Low Risk,72,10.273585818181818
553-14-5053,57760.03,763,79.8649,28.3,0.4209,67.78438169241021,1,0,32228.27,0.3043,178000,True,78.48678428030303,Low Risk,72,9.216982357954546
555-14-5055,55368.48,767,85.6469,23.9,0.5463,32.486879228821,1,0,53547.63,0.1342,0,False,79.61808181818182,Low Risk,72,9.047287727272726
556-14-5056,69675.57,734,79.4779,3.3,0.5337,49.882142749969645,0,0,46795.84,0.2046,0,False,69.66541056818183,Low Risk,72,10.540188414772725
557-14-5057,64571.63,767,74.5043,17.3,0.5024,40.22698970083289,0,4,32583.82,0.5703,0,False,70.07052640151514,Low Risk,72,10.47942103977273
559-14-5059,24742.6,760,47.9465,26.0,0.4245,56.937299550938896,5,0,18708.36,0.2243,76000,True,71.28246893939394,Low Risk,72,10.297629659090909
563-14-5063,76178.14,748,71.6188,10.4,0.4347,52.79721094621138,2,2,64163.28,0.1753,144000,True,75.73344007575757,Low Risk,72,9.629983988636365
564-14-5064,18000.0,754,68.6913,32.6,0.4074,57.22772302263357,2,0,5689.21,0.3644,55000,True,73.62416909090909,Low Risk,72,9.946374636363636
566-14-5066,85071.41,728,87.3769,15.7,0.4968,42.342114144231374,3,3,48162.62,0.4001,126000,True,73.80338571969698,Low Risk,72,9.919492142045453
568-14-5068,48199.15,733,46.0083,13.5,0.3656,48.86100908220543,0,2,35712.23,0.2467,130000,True,68.81350337121212,Low Risk,72,10.667974494318182
570-14-5070,56084.28,752,61.4999,12.3,0.4457,53.40921349391543,2,0,37960.94,0.4951,173000,True,71.76396136363637,Low Risk,72,10.225405795454545
571-14-5071,132633.53,775,59.4245,10.2,0.4335,43.3082081986693,3,2,79920.77,0.4859,286000,True,73.75067272727273,Low Risk,72,9.927399090909091
572-14-5072,58353.91,807,88.1674,18.1,0.4796,57.57624287752184,2,1,39687.69,0.0795,153000,True,83.33952928030304,Very Low Risk,84,8.489070607954543
573-14-5073,56983.99,753,93.846,14.1,0.4293,71.34663757285847,1,1,49270.02,0.6888,112000,True,75.64330564393939,Low Risk,72,9.643504153409092
574-14-5074,42228.43,747,86.4062,10.4,0.6071,44.6087976138603,2,3,37498.14,0.336,0,False,72.01971246212122,Low Risk,72,10.187043130681818
575-14-5075,101629.45,749,70.6062,23.0,0.4738,80.5441037893001,4,1,66640.81,0.3823,233000,True,74.99852768939395,Low Risk,72,9.740220846590907
576-14-5076,80132.54,736,35.1393,8.3,0.3885,73.63590212797226,1,1,77882.17,0.1632,262000,True,67.95267037878787,Low Risk,72,10.79709944318182
577-14-5077,26644.94,693,65.5253,12.5,0.5357,50.11654521173684,0,2,16121.24,0.2652,0,False,66.53685674242425,Low Risk,72,11.009471488636363
579-14-5079,68240.88,774,73.0876,32.3,0.5631,43.98794797412653,4,1,53825.63,0.0946,0,False,77.23202636363635,Low Risk,72,9.405196045454547
580-14-5080,117536.06,797,77.0602,19.0,0.404,59.34988616040422,1,4,79309.06,0.184,145000,True,80.03664856060605,Very Low Risk,84,8.984502715909091
582-14-5082,30279.97,707,76.039,9.2,0.4721,51.82666755456167,0,2,21019.93,0.5924,57000,True,66.56396541666666,Low Risk,72,11.005405187500001
583-14-5083,43645.2,681,61.5591,32.3,0.5464,42.502097826230624,0,0,37762.03,0.3704,0,False,66.47582454545454,Low Risk,72,11.01862631818182
585-14-5085,51593.36,757,78.7645,12.4,0.5091,47.83815172479489,2,1,43796.28,0.1634,0,False,76.7139415151515,Low Risk,72,9.482908772727274
586-14-5086,123415.44,781,72.1616,13.3,0.3582,40.73853557188368,2,0,106370.21,0.0289,543000,True,84.37941090909091,Very Low Risk,84,8.333088363636364
587-14-5087,22942.18,729,83.3032,6.4,0.4183,49.3457897846364,3,1,18172.15,0.3754,53000,True,70.28806416666666,Low Risk,72,10.446790375000003
588-14-5088,78996.99,780,93.1393,14.9,0.3931,42.991679603135495,3,2,65582.09,0.266,243000,True,81.90835579545454,Very Low Risk,84,8.703746630681819
589-14-5089,20468.63,768,88.0181,10.0,0.4237,65.36332768632187,5,0,16277.7,0.4167,63000,True,77.7157977651515,Low Risk,72,9.332630335227273
590-14-5090,62889.42,768,75.5126,27.3,0.4213,73.39941564860484,2,1,56852.68,0.2362,165000,True,77.82323068181819,Low Risk,72,9.316515397727272
591-14-5091,35657.0,731,92.9109,7.2,0.5167,49.61799864413231,6,2,33423.25,0.103,0,False,73.91466106060606,Low Risk,72,9.90280084090909
592-14-5092,31346.37,732,78.7329,19.9,0.5662,61.73336784112267,1,3,20488.29,0.6364,0,False,66.6865878409091,Low Risk,72,10.987011823863636
593-14-5093,28851.18,715,56.1671,15.0,0.4843,61.39703668709076,0,1,17752.99,0.1001,66000,True,69.57914340909092,Low Risk,72,10.553128488636363
594-14-5094,51550.51,758,68.2369,22.3,0.4559,28.90480562882827,3,4,28805.4,0.4621,64000,True,69.48127246212123,Low Risk,72,10.567809130681816
595-14-5095,18000.0,741,77.5911,13.1,0.4478,44.11520678512795,1,1,5000.0,0.4085,41000,True,72.52985636363636,Low Risk,72,10.110521545454546
596-14-5096,21862.6,771,90.7041,8.8,0.3464,51.21273744150633,2,2,13562.74,0.0794,67000,True,79.83448893939395,Low Risk,72,9.014826659090907
597-14-5097,63929.76,729,81.1108,29.4,0.4227,46.06804180996418,4,3,49757.78,0.4716,95000,True,72.12939999999999,Low Risk,72,10.17059
598-14-5098,18000.0,772,85.5546,29.2,0.5064,43.48892972941276,2,3,14023.81,0.3905,0,False,73.39628363636365,Low Risk,72,9.980557454545453
599-14-5099,20637.43,708,75.9907,20.1,0.5259,62.29415256336113,2,1,16934.08,0.422,0,False,68.91316928030304,Low Risk,72,10.653024607954546
600-14-5100,209120.05,773,57.2332,18.4,0.4899,45.730627588016326,1,2,129674.46,0.1928,451000,True,75.27014,Low Risk,72,9.699479
601-14-5101,179847.23,800,76.4269,16.5,0.5247,53.43768645163961,3,0,127526.43,0.0706,0,False,83.52706181818182,Very Low Risk,84,8.460940727272726
602-14-5102,33431.8,760,81.5427,18.9,0.5774,61.08995536231414,2,0,27281.42,0.2976,0,False,75.33725893939393,Low Risk,72,9.689411159090909
603-14-5103,75384.39,749,50.62,38.7,0.6498,66.23744671805417,3,3,66114.3,0.3141,0,False,65.94974352272727,Low Risk,72,11.097538471590909
604-14-5104,33630.59,753,75.1221,7.1,0.4617,40.773802962325576,1,1,26397.51,0.0829,88000,True,73.59846731060605,Low Risk,72,9.950229903409092
605-14-5105,34640.69,748,84.2186,14.3,0.5677,41.387554576861895,2,0,30765.26,0.3421,0,False,74.85967299242427,Low Risk,72,9.76104905113636
606-14-5106,18000.0,752,78.2841,10.9,0.4951,52.24455156694668,1,1,5000.0,0.3825,47000,True,72.91895636363637,Low Risk,72,10.052156545454544
607-14-5107,174577.12,785,91.9007,14.9,0.5212,34.46607273190821,0,2,137053.45,0.0618,0,False,83.80777636363636,Very Low Risk,84,8.418833545454545
609-14-5109,100678.69,718,60.9666,8.4,0.4827,63.7945772915907,1,1,60563.3,0.5393,231000,True,67.75476541666666,Low Risk,72,10.8267851875
611-14-5111,52083.41,766,64.6335,18.7,0.4943,48.86089076926128,0,0,35211.9,0.202,160000,True,75.31688753787878,Low Risk,72,9.692466869318181
612-14-5112,42617.16,745,78.1903,14.0,0.4664,54.87935399126604,2,3,31038.19,0.3825,63000,True,71.91095681818182,Low Risk,72,10.203356477272727
614-14-5114,167038.35,776,55.6023,5.6,0.2847,38.32539986716932,1,2,114706.43,0.0968,514000,True,74.77286909090908,Low Risk,72,9.774069636363638
616-14-5116,232993.87,775,55.2015,12.7,0.5344,79.28017886998586,2,0,144312.15,0.086,0,False,77.39157272727273,Low Risk,72,9.38126409090909
617-14-5117,34757.42,759,76.9505,13.3,0.415,65.71208453964812,2,1,24701.83,0.1371,91000,True,77.45141674242426,Low Risk,72,9.372287488636362
618-14-5118,21098.97,743,89.6241,13.7,0.5165,52.428115993796624,4,2,17718.04,0.0898,0,False,76.34935284090909,Low Risk,72,9.537597073863637
619-14-5119,31402.42,737,83.6868,9.6,0.5234,53.04495186916844,1,3,30004.57,0.4176,0,False,70.42788507575759,Low Risk,72,10.425817238636363
621-14-5121,158285.14,763,81.9845,12.9,0.3337,35.814482265952435,0,0,123781.79,0.3491,696000,True,82.36403636363636,Very Low Risk,84,8.635394545454545
623-14-5123,21576.4,702,58.7026,16.5,0.54,54.20838226306576,3,1,14002.45,0.2413,0,False,66.70835484848484,Low Risk,72,10.983746772727272
624-14-5124,60423.12,762,79.7094,23.3,0.4302,45.778700186439686,3,0,40699.97,0.5775,186000,True,75.63150999999999,Low Risk,72,9.645273500000002
626-14-5126,59687.76,769,69.9754,20.4,0.4281,41.96341217484683,1,2,48071.01,0.0599,129000,True,77.30702454545455,Low Risk,72,9.393946318181817
627-14-5127,68954.87,757,77.0812,10.1,0.5757,66.01992201062436,0,1,56385.64,0.1619,0,False,76.11667776515151,Low Risk,72,9.572498335227273
628-14-5128,58751.38,700,69.324,18.7,0.5662,45.32146336221479,0,0,39211.98,0.7165,0,False,66.10931962121212,Low Risk,72,11.073602056818181
629-14-5129,51668.63,758,71.7246,14.5,0.5082,62.99594105658156,3,1,29147.74,0.3172,0,False,73.8482341287879,Low Risk,72,9.912764880681816
630-14-5130,321300.82,807,75.585,38.5,0.4739,53.094188223788905,1,5,242608.83,0.2876,247000,True,77.39613636363637,Low Risk,72,9.380579545454545
631-14-5131,150172.77,759,59.177,16.3,0.3402,47.789056971042086,2,1,118356.3,0.6678,421000,True,73.2634909090909,Low Risk,72,10.000476363636364
632-14-5132,222289.9,761,70.0686,21.2,0.4439,43.11894303534471,1,5,191616.12,0.4372,171000,True,72.31958363636363,Low Risk,72,10.142062454545457
634-14-5134,147342.01,798,86.3759,22.1,0.4731,61.2859238326736,4,0,116386.13,0.1983,454000,True,84.8865890909091,Very Low Risk,84,8.257011636363636
637-14-5137,228168.78,812,90.1994,11.6,0.5018,45.29835780480029,1,2,181229.13,0.0727,0,False,85.36769818181817,Very Low Risk,84,8.184845272727275
638-14-5138,86996.1,725,87.8854,7.6,0.4388,46.2978330989744,4,1,80554.59,0.3504,199000,True,74.76137204545454,Low Risk,72,9.77579419318182
640-14-5140,156624.21,748,73.6273,24.2,0.2516,54.76764789576933,1,2,101718.41,0.6632,317000,True,75.82855090909092,Low Risk,72,9.615717363636362
641-14-5141,24548.84,744,78.2463,8.4,0.3852,56.34702017040854,0,1,20446.39,0.1824,80000,True,74.7246737878788,Low Risk,72,9.78129893181818
642-14-5142,66106.17,748,83.9644,8.1,0.4153,55.942871079899646,2,2,48447.8,0.544,125000,True,72.48689465909091,Low Risk,72,10.116965801136363
643-14-5143,101843.95,760,73.1991,18.4,0.4974,54.05002249093857,0,1,82721.92,0.5995,267000,True,73.70004518939395,Low Risk,72,9.934993221590908
646-14-5146,94537.93,759,71.4653,9.6,0.6818,47.00186620228007,2,1,90482.95,0.3651,0,False,72.1632313257576,Low Risk,72,10.165515301136361
647-14-5147,88613.64,756,70.8269,12.8,0.4271,53.17974299135808,2,0,66486.31,0.3203,273000,True,77.26629681818181,Low Risk,72,9.400055477272728
648-14-5148,52473.59,742,98.5392,5.1,0.4208,64.28615035681688,4,0,43779.18,0.5018,141000,True,73.79151231060607,Low Risk,72,9.92127315340909
651-14-5151,22921.14,747,89.2671,10.6,0.4465,35.17278665290905,6,1,18526.32,0.2353,53000,True,77.20342204545454,Low Risk,72,9.409486693181819
652-14-5152,156893.61,774,74.9437,13.5,0.4426,53.883796203355,3,1,114181.06,0.2883,411000,True,79.63037636363637,Low Risk,72,9.045443545454544
653-14-5153,87448.56,731,79.3855,16.3,0.5701,65.33065982223286,2,1,52911.1,0.1082,0,False,76.31456272727273,Low Risk,72,9.54281559090909
654-14-5154,67373.74,760,96.2407,13.4,0.5244,48.935580841047305,3,2,52579.31,0.5568,0,False,75.89410643939394,Low Risk,72,9.60588403409091
655-14-5155,37265.11,729,80.7117,16.6,0.3986,48.230000172128335,3,1,27987.7,0.4392,122000,True,73.62405291666667,Low Risk,72,9.9463920625
656-14-5156,65527.04,764,61.6811,22.4,0.3782,46.46006504751865,2,3,58151.22,0.2182,159000,True,73.73878606060606,Low Risk,72,9.92918209090909
657-14-5157,64610.06,730,27.9206,9.4,0.407,57.35421454977868,2,2,52494.12,0.3885,122000,True,63.049842196969706,Moderate Risk,60,11.532523670454545
658-14-5158,44140.04,742,71.2313,23.0,0.6197,34.920147115554414,4,4,37607.73,0.3473,0,False,67.44420106060605,Low Risk,72,10.873369840909092
659-14-5159,124874.53,811,84.8931,16.3,0.2521,63.00974758422795,2,3,77607.18,0.5175,302000,True,82.54030181818182,Very Low Risk,84,8.608954727272728
660-14-5160,27137.26,746,75.2104,18.8,0.5653,47.82753227056776,1,2,18043.94,0.4516,0,False,69.55911734848485,Low Risk,72,10.556132397727273
661-14-5161,31653.72,711,55.0236,22.2,0.5465,54.08136097225291,1,1,22400.99,0.6216,0,False,63.06467045454546,Moderate Risk,60,11.530299431818182
662-14-5162,130363.93,771,75.0571,15.1,0.5106,58.29010989681156,2,2,102318.96,0.5356,0,False,74.96914727272727,Low Risk,72,9.744627909090909
663-14-5163,171593.9,754,80.0206,40.0,0.3443,41.87328324208853,1,1,99792.11,0.5175,642000,True,78.55552909090909,Low Risk,72,9.206670636363636
667-14-5167,69429.64,789,87.6526,16.8,0.4304,61.180166714796336,3,2,67432.82,0.0381,150000,True,82.70460348484849,Very Low Risk,84,8.584309477272726
668-14-5168,65264.54,773,85.8309,13.3,0.3786,46.90605627539664,1,1,38587.75,0.0848,244000,True,82.45853583333333,Very Low Risk,84,8.621219625
669-14-5169,176547.13,792,72.0408,12.9,0.3243,39.84377373671228,1,0,108377.12,0.0673,777000,True,85.17975090909091,Very Low Risk,84,8.213037363636364
670-14-5170,107404.5,790,92.8447,12.3,0.5644,50.39069371435647,0,1,92349.31,0.1905,0,False,82.8549456818182,Very Low Risk,84,8.561758147727272
672-14-5172,19943.79,754,82.326,18.8,0.3399,45.781454003531366,2,1,12823.25,0.3554,75000,True,76.53460034090908,Low Risk,72,9.509809948863637
673-14-5173,48000.76,745,68.4139,8.4,0.607,52.96737437897061,2,3,24836.67,0.1271,0,False,69.0249934848485,Low Risk,72,10.636250977272727
674-14-5174,83424.65,778,89.9625,10.0,0.452,37.3412084086335,2,0,70608.97,0.3468,257000,True,81.63870890151516,Very Low Risk,84,8.744193664772727
675-14-5175,93550.42,733,52.8647,8.0,0.4851,56.587839597479565,4,0,73095.43,0.1476,252000,True,71.27291962121213,Low Risk,72,10.299062056818181
676-14-5176,25381.79,753,82.7422,29.2,0.4598,50.901599170860905,1,2,22250.31,0.2346,55000,True,75.19028731060607,Low Risk,72,9.71145690340909
677-14-5177,38004.17,729,65.9286,21.1,0.4409,58.36071699648988,5,0,32310.43,0.3528,102000,True,71.92772708333334,Low Risk,72,10.2008409375
678-14-5178,18000.0,743,69.6443,10.3,0.4301,58.22389726113201,3,1,5501.6,0.3249,41000,True,72.1692690909091,Low Risk,72,10.164609636363636
679-14-5179,76303.95,774,75.5954,18.2,0.4753,45.48877586910895,2,1,69463.65,0.125,200000,True,79.08254761363638,Low Risk,72,9.127617857954544
680-14-5180,18036.19,723,82.5265,8.1,0.5147,45.718806145362194,3,4,13569.66,0.2062,0,False,68.49248973484849,Low Risk,72,10.716126539772727
681-14-5181,43439.41,750,51.4756,14.6,0.5172,54.88690916746589,3,0,27097.29,0.2359,0,False,70.6244590530303,Low Risk,72,10.396331142045456
683-14-5183,95898.08,800,84.0427,12.3,0.5437,40.77483194577014,3,0,62589.79,0.2848,0,False,81.61897515151514,Very Low Risk,84,8.747153727272728
684-14-5184,78332.78,732,59.1326,11.3,0.4354,44.3292899310879,5,3,51140.55,0.0791,116000,True,72.25929492424241,Low Risk,72,10.151105761363638
685-14-5185,35825.1,748,83.04,40.0,0.5002,38.52615383608762,2,0,28074.73,0.3025,0,False,76.08180340909091,Low Risk,72,9.577729488636363
686-14-5186,66700.75,723,68.4759,20.0,0.3666,39.767540667649726,6,1,44167.36,0.5027,218000,True,71.86655973484848,Low Risk,72,10.210016039772729
688-14-5188,74055.87,736,91.5126,11.0,0.3749,46.93805360731918,1,2,50315.75,0.4722,200000,True,76.78813579545455,Low Risk,72,9.471779630681818
690-14-5190,301333.61,802,92.4527,16.3,0.2522,60.21783855129088,2,1,146478.47,0.1079,1127000,True,89.57399454545455,Very Low Risk,84,7.553900818181817
691-14-5191,87239.85,760,51.1431,14.6,0.3335,47.09490480061805,3,1,55868.88,0.2836,326000,True,74.29784102272728,Low Risk,72,9.845323846590908
